,title,image_url,price
0,"ANCEL AD310 Classic Enhanced Universal OBD II Scanner Car Engine Fault Code Reader CAN Diagnostic Scan Tool, Read and Clear Error Codes for 1996 or Newer OBD2 Protocol Vehicle (Black)",https://m.media-amazon.com/images/I/61KElcCN4BL._AC_UL320_.jpg,20.990000000000002
1,"Rain-X 600001 Windshield Repair Kit - Quick and Easy Durable Resin Based Windshield Repair Kit for Chips and Cracks, Good for Round Damage Below 1"" in Diameter and Cracks Smaller Than 12"" in Length",https://m.media-amazon.com/images/I/710MC25TZaL._AC_UL320_.jpg,10.97
2,"NOCO GENIUS1, 1A Smart Car Battery Charger, 6V and 12V Automotive Charger, Battery Maintainer, Trickle Charger, Float Charger and Desulfator for Motorcycle, ATV, Lithium and Deep Cycle Batteries",https://m.media-amazon.com/images/I/81xccMDEjkL._AC_UL320_.jpg,29.95
3,"Etekcity Infrared Thermometer Laser Temperature Gun 774, Meat Food Candy Oven Thermometer for Griddle Accessories, Heat Gun for Cooking Refrigerator Tools, Yellow, -58°F to 842°F",https://m.media-amazon.com/images/I/61zQDIcb0FL._AC_UL320_.jpg,18.990000000000002
4,"Airmoto Tire Inflator Portable Air Compressor - Air Pump For Car Tires with Digital Pressure Gauge, LED Light and Auto Shut-Off Function - Cordless Pump for Car, Motorcycle, Bicycle, Balls and More",https://m.media-amazon.com/images/I/61S+WknSZAL._AC_UL320_.jpg,63.99
5,"AstroAI Digital Multimeter Tester 2000 Counts with DC AC Voltmeter and Ohm Volt Amp Meter; Measures Voltage, Current, Resistance, Continuity and Diode, Blue",https://m.media-amazon.com/images/I/81ma9HatWsL._AC_UL320_.jpg,12.590000000000002
6,FIXD Bluetooth OBD2 Scanner for Car - Car Code Readers & Scan Tools for iPhone & Android - Wireless OBD2 Auto Diagnostic Tool to Check Engine & Fix All Cars & Vehicles ‘96 or Newer (1 Pack),https://m.media-amazon.com/images/I/71f3iI+CFsL._AC_UL320_.jpg,33.99
7,"AstroAI Tire Inflator Portable Air Compressor Tire Air Pump for Car Tires - Car Accessories, 12V DC Auto Pump with Digital Pressure Gauge, Emergency LED Light for Bicycle, Balloons, Yellow",https://m.media-amazon.com/images/I/716tSu7xkqL._AC_UL320_.jpg,31.970000000000002
8,"BlueDriver Bluetooth Pro OBDII Scan Tool for iPhone & Android - No Subscription Fee - OBD2 Car Scanner and Code Reader - Diagnose Check Engine, ABS, SRS, Airbag & 7000+ Issues on Vehicles 1996+",https://m.media-amazon.com/images/I/71RQ96Zb9eL._AC_UL320_.jpg,79.95
9,"DEWALT 20V MAX Tire Inflator, Compact and Portable, Automatic Shut Off, LED Light, Bare Tool Only (DCC020IB)",https://m.media-amazon.com/images/I/61H+TS-8V+L._AC_UL320_.jpg,108.81
10,GOOACC 5 PCS Nylon Auto Trim Removal Tool Kit No-Scratch Removal Tool Kit for Car Panel & Audio Dashboard Dismantle Red,https://m.media-amazon.com/images/I/61abJPDQVOL._AC_UL320_.jpg,6.2
11,"LockNLube Grease Gun Coupler locks onto Zerk fittings. Grease goes in, not on the machine. World's best-selling original locking grease coupler. Rated 10,000 PSI. Long-lasting rebuildable tool.",https://m.media-amazon.com/images/I/61ttai6eWyL._AC_UL320_.jpg,32.99
